epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,144.666,1.55141,5.23909,1.39409,0.70895,0.61838,0.63064,0.33672,1.51311,5.65755,1.42423,0.000556595,0.000556595,0.000556595
187,145.26,1.63454,5.04214,1.37733,0.70895,0.61838,0.63064,0.33672,1.51311,5.65755,1.42423,0.00055188,0.00055188,0.00055188
188,145.857,1.77371,5.23101,1.47589,0.69177,0.61916,0.66604,0.38012,1.36726,5.49476,1.32828,0.000547164,0.000547164,0.000547164
189,146.478,1.59599,6.00109,1.40896,0.69177,0.61916,0.66604,0.38012,1.36726,5.49476,1.32828,0.000542448,0.000542448,0.000542448
190,147.072,1.61154,5.66723,1.63706,0.69177,0.61916,0.66604,0.38012,1.36726,5.49476,1.32828,0.000537733,0.000537733,0.000537733
191,147.657,1.54034,4.83372,1.35443,0.69177,0.61916,0.66604,0.38012,1.36726,5.49476,1.32828,0.000533017,0.000533017,0.000533017
192,148.307,1.85295,9.5215,1.72187,0.74,0.65556,0.72358,0.40979,1.30717,5.18733,1.32776,0.000528301,0.000528301,0.000528301
193,149.029,1.56759,4.83025,1.439,0.74,0.65556,0.72358,0.40979,1.30717,5.18733,1.32776,0.000523586,0.000523586,0.000523586
194,149.631,1.70207,6.57218,1.48487,0.74,0.65556,0.72358,0.40979,1.30717,5.18733,1.32776,0.00051887,0.00051887,0.00051887
195,150.242,1.50668,6.17604,1.419,0.74,0.65556,0.72358,0.40979,1.30717,5.18733,1.32776,0.000514154,0.000514154,0.000514154
196,150.848,1.6473,7.45135,1.33488,0.60516,0.7343,0.64387,0.38541,1.34996,4.98727,1.3437,0.000509438,0.000509438,0.000509438
197,151.502,1.54059,6.48027,1.36139,0.60516,0.7343,0.64387,0.38541,1.34996,4.98727,1.3437,0.000504723,0.000504723,0.000504723
198,152.104,1.55209,5.57943,1.35468,0.60516,0.7343,0.64387,0.38541,1.34996,4.98727,1.3437,0.000500007,0.000500007,0.000500007
199,152.723,1.44437,4.10911,1.2897,0.82446,0.52222,0.62928,0.38447,1.32073,5.03301,1.28201,0.000495291,0.000495291,0.000495291
200,153.337,1.52019,6.29304,1.322,0.82446,0.52222,0.62928,0.38447,1.32073,5.03301,1.28201,0.000490576,0.000490576,0.000490576
201,153.925,1.45924,4.42958,1.27513,0.82446,0.52222,0.62928,0.38447,1.32073,5.03301,1.28201,0.00048586,0.00048586,0.00048586
202,154.55,1.52132,4.9354,1.47688,0.82446,0.52222,0.62928,0.38447,1.32073,5.03301,1.28201,0.000481144,0.000481144,0.000481144
203,155.271,1.38271,5.14598,1.3944,0.70894,0.57778,0.66068,0.43506,1.2618,4.92287,1.23781,0.000476429,0.000476429,0.000476429
204,155.86,1.42613,4.64848,1.18703,0.70894,0.57778,0.66068,0.43506,1.2618,4.92287,1.23781,0.000471713,0.000471713,0.000471713
205,156.449,1.6195,4.40707,1.17729,0.70894,0.57778,0.66068,0.43506,1.2618,4.92287,1.23781,0.000466997,0.000466997,0.000466997
206,157.044,1.48189,5.74587,1.37529,0.70894,0.57778,0.66068,0.43506,1.2618,4.92287,1.23781,0.000462281,0.000462281,0.000462281
207,157.638,1.52806,5.68429,1.4491,0.88856,0.48741,0.65675,0.43901,1.27042,5.02918,1.252,0.000457566,0.000457566,0.000457566
208,158.216,1.44821,5.33092,1.43294,0.88856,0.48741,0.65675,0.43901,1.27042,5.02918,1.252,0.00045285,0.00045285,0.00045285
209,158.796,1.45416,6.14845,1.46456,0.88856,0.48741,0.65675,0.43901,1.27042,5.02918,1.252,0.000448134,0.000448134,0.000448134
210,159.419,1.48403,6.42495,1.56928,0.88856,0.48741,0.65675,0.43901,1.27042,5.02918,1.252,0.000443419,0.000443419,0.000443419
211,160.039,1.3954,3.9452,1.2729,0.6063,0.64444,0.67641,0.43173,1.29158,5.00161,1.27508,0.000438703,0.000438703,0.000438703
212,160.618,1.54528,7.43675,1.32696,0.6063,0.64444,0.67641,0.43173,1.29158,5.00161,1.27508,0.000433987,0.000433987,0.000433987
213,161.282,1.45014,5.39887,1.40564,0.6063,0.64444,0.67641,0.43173,1.29158,5.00161,1.27508,0.000429272,0.000429272,0.000429272
214,161.859,1.18334,4.07999,1.2435,0.65752,0.71111,0.69586,0.44745,1.28411,4.71328,1.29018,0.000424556,0.000424556,0.000424556
215,162.43,1.43909,4.88077,1.29342,0.65752,0.71111,0.69586,0.44745,1.28411,4.71328,1.29018,0.00041984,0.00041984,0.00041984
216,163.009,1.22161,6.624,1.15728,0.65752,0.71111,0.69586,0.44745,1.28411,4.71328,1.29018,0.000415124,0.000415124,0.000415124
217,163.583,1.53959,4.78087,1.38522,0.65752,0.71111,0.69586,0.44745,1.28411,4.71328,1.29018,0.000410409,0.000410409,0.000410409
218,164.172,1.32775,4.47574,1.24995,0.72357,0.71111,0.70158,0.46837,1.26806,4.60172,1.2898,0.000405693,0.000405693,0.000405693
219,164.764,1.39149,4.81354,1.3473,0.72357,0.71111,0.70158,0.46837,1.26806,4.60172,1.2898,0.000400977,0.000400977,0.000400977
220,165.355,1.52442,6.1639,1.40978,0.72357,0.71111,0.70158,0.46837,1.26806,4.60172,1.2898,0.000396262,0.000396262,0.000396262
221,165.929,1.4671,4.27723,1.20714,0.72357,0.71111,0.70158,0.46837,1.26806,4.60172,1.2898,0.000391546,0.000391546,0.000391546
222,166.594,1.41805,3.50718,1.25164,0.87852,0.68137,0.76502,0.50155,1.26382,4.52001,1.28446,0.00038683,0.00038683,0.00038683
223,167.176,1.29486,4.22174,1.3379,0.87852,0.68137,0.76502,0.50155,1.26382,4.52001,1.28446,0.000382115,0.000382115,0.000382115
224,167.796,1.84036,7.00403,1.34546,0.87852,0.68137,0.76502,0.50155,1.26382,4.52001,1.28446,0.000377399,0.000377399,0.000377399
225,168.382,1.44583,4.06424,1.4108,0.87852,0.68137,0.76502,0.50155,1.26382,4.52001,1.28446,0.000372683,0.000372683,0.000372683
226,168.983,1.38607,6.14926,1.25123,0.85315,0.71111,0.78943,0.544,1.2698,4.33897,1.2803,0.000367967,0.000367967,0.000367967
227,169.584,1.24302,3.71559,1.19811,0.85315,0.71111,0.78943,0.544,1.2698,4.33897,1.2803,0.000363252,0.000363252,0.000363252
228,170.178,1.35424,5.94244,1.24616,0.85315,0.71111,0.78943,0.544,1.2698,4.33897,1.2803,0.000358536,0.000358536,0.000358536
229,170.785,1.64057,5.56222,1.55262,0.89335,0.74876,0.81708,0.55437,1.22957,4.21468,1.2693,0.00035382,0.00035382,0.00035382
230,171.37,1.36368,5.94424,1.25683,0.89335,0.74876,0.81708,0.55437,1.22957,4.21468,1.2693,0.000349105,0.000349105,0.000349105
231,171.995,1.32271,5.16933,1.35806,0.89335,0.74876,0.81708,0.55437,1.22957,4.21468,1.2693,0.000344389,0.000344389,0.000344389
232,172.632,1.29726,4.18336,1.32002,0.89335,0.74876,0.81708,0.55437,1.22957,4.21468,1.2693,0.000339673,0.000339673,0.000339673
233,173.329,1.40911,4.58012,1.49393,0.9588,0.66633,0.82971,0.56212,1.21434,4.32291,1.26563,0.000334958,0.000334958,0.000334958
234,173.926,1.1674,4.35087,1.24266,0.9588,0.66633,0.82971,0.56212,1.21434,4.32291,1.26563,0.000330242,0.000330242,0.000330242
235,174.523,1.2876,3.7406,1.19337,0.9588,0.66633,0.82971,0.56212,1.21434,4.32291,1.26563,0.000325526,0.000325526,0.000325526
236,175.178,1.2774,5.25753,1.29249,0.9588,0.66633,0.82971,0.56212,1.21434,4.32291,1.26563,0.00032081,0.00032081,0.00032081
237,175.801,1.49768,5.2032,1.44864,0.97474,0.7297,0.8463,0.55686,1.17647,4.36451,1.26227,0.000316095,0.000316095,0.000316095
238,175.865,1.25901,3.089,1.11995,0.97474,0.7297,0.8463,0.55686,1.17647,4.36451,1.26227,0.000311379,0.000311379,0.000311379
239,176.476,1.29991,4.92411,1.21734,0.97474,0.7297,0.8463,0.55686,1.17647,4.36451,1.26227,0.000306663,0.000306663,0.000306663
240,177.068,1.70788,7.60043,1.60204,0.97474,0.7297,0.8463,0.55686,1.17647,4.36451,1.26227,0.000301948,0.000301948,0.000301948
241,177.666,1.49901,5.00788,1.44139,0.96041,0.73014,0.85466,0.5571,1.13628,4.40483,1.25147,0.000297232,0.000297232,0.000297232
242,178.243,1.13321,4.43368,1.06439,0.96041,0.73014,0.85466,0.5571,1.13628,4.40483,1.25147,0.000292516,0.000292516,0.000292516
243,178.915,1.17606,4.40203,1.10894,0.96041,0.73014,0.85466,0.5571,1.13628,4.40483,1.25147,0.000287801,0.000287801,0.000287801
244,179.506,1.19586,3.92484,1.15993,0.92995,0.73413,0.86389,0.56304,1.0772,4.37669,1.23553,0.000283085,0.000283085,0.000283085
245,180.096,1.48931,4.15691,1.31449,0.92995,0.73413,0.86389,0.56304,1.0772,4.37669,1.23553,0.000278369,0.000278369,0.000278369
246,180.687,1.51024,6.27828,1.34129,0.92995,0.73413,0.86389,0.56304,1.0772,4.37669,1.23553,0.000273654,0.000273654,0.000273654
247,181.276,1.17162,3.24107,1.21525,0.92995,0.73413,0.86389,0.56304,1.0772,4.37669,1.23553,0.000268938,0.000268938,0.000268938
248,181.878,1.0297,4.4962,1.12109,0.92319,0.74561,0.87056,0.58951,1.07307,4.16996,1.2228,0.000264222,0.000264222,0.000264222
249,182.509,1.47505,6.3002,1.32601,0.92319,0.74561,0.87056,0.58951,1.07307,4.16996,1.2228,0.000259506,0.000259506,0.000259506
250,183.084,1.45784,5.0804,1.28379,0.92319,0.74561,0.87056,0.58951,1.07307,4.16996,1.2228,0.000254791,0.000254791,0.000254791
251,183.684,1.41918,4.58404,1.25695,0.92319,0.74561,0.87056,0.58951,1.07307,4.16996,1.2228,0.000250075,0.000250075,0.000250075
252,184.362,1.21631,4.27889,1.19225,0.97801,0.79,0.87391,0.58944,1.04533,4.1247,1.19338,0.000245359,0.000245359,0.000245359
253,184.945,1.25635,4.40818,1.34962,0.97801,0.79,0.87391,0.58944,1.04533,4.1247,1.19338,0.000240644,0.000240644,0.000240644
254,185.53,1.29025,4.94634,1.32339,0.97801,0.79,0.87391,0.58944,1.04533,4.1247,1.19338,0.000235928,0.000235928,0.000235928
255,186.116,1.37371,5.36217,1.56935,0.97801,0.79,0.87391,0.58944,1.04533,4.1247,1.19338,0.000231212,0.000231212,0.000231212
256,186.703,1.16082,4.49563,1.10074,0.9663,0.78546,0.87176,0.607,0.99348,4.03895,1.16194,0.000226497,0.000226497,0.000226497
257,187.287,1.40845,4.77567,1.31143,0.9663,0.78546,0.87176,0.607,0.99348,4.03895,1.16194,0.000221781,0.000221781,0.000221781
258,187.873,1.30214,4.19605,1.34425,0.9663,0.78546,0.87176,0.607,0.99348,4.03895,1.16194,0.000217065,0.000217065,0.000217065
259,188.458,1.18132,3.46558,1.0949,0.95582,0.80304,0.86789,0.61794,1.019,4.02652,1.17013,0.000212349,0.000212349,0.000212349
260,189.033,1.20791,3.30522,1.21829,0.95582,0.80304,0.86789,0.61794,1.019,4.02652,1.17013,0.000207634,0.000207634,0.000207634
261,189.611,1.09349,4.10711,1.07088,0.95582,0.80304,0.86789,0.61794,1.019,4.02652,1.17013,0.000202918,0.000202918,0.000202918
262,190.28,1.23387,3.70395,1.10586,0.95582,0.80304,0.86789,0.61794,1.019,4.02652,1.17013,0.000198202,0.000198202,0.000198202
263,190.962,1.20437,4.88676,1.23141,0.87807,0.80778,0.85405,0.61141,1.02471,4.05156,1.16786,0.000193487,0.000193487,0.000193487
264,191.538,1.05967,4.39986,1.15073,0.87807,0.80778,0.85405,0.61141,1.02471,4.05156,1.16786,0.000188771,0.000188771,0.000188771
265,192.107,1.12182,15.2387,1.13617,0.87807,0.80778,0.85405,0.61141,1.02471,4.05156,1.16786,0.000184055,0.000184055,0.000184055
266,192.675,1.39135,4.33676,1.30096,0.87807,0.80778,0.85405,0.61141,1.02471,4.05156,1.16786,0.00017934,0.00017934,0.00017934
267,193.239,1.18132,3.58449,1.25518,0.86824,0.80855,0.86167,0.6076,1.0169,4.13702,1.16699,0.000174624,0.000174624,0.000174624
268,193.801,1.74092,5.93638,1.6083,0.86824,0.80855,0.86167,0.6076,1.0169,4.13702,1.16699,0.000169908,0.000169908,0.000169908
269,194.371,1.40437,4.47678,1.38393,0.86824,0.80855,0.86167,0.6076,1.0169,4.13702,1.16699,0.000165192,0.000165192,0.000165192
270,194.98,1.35585,4.70117,1.40877,0.86824,0.80855,0.86167,0.6076,1.0169,4.13702,1.16699,0.000160477,0.000160477,0.000160477
271,195.576,1.13748,4.46648,1.1405,0.87149,0.80509,0.86167,0.63329,1.00652,3.99715,1.1568,0.000155761,0.000155761,0.000155761
272,196.36,1.15499,4.23049,1.21097,0.87149,0.80509,0.86167,0.63329,1.00652,3.99715,1.1568,0.000151045,0.000151045,0.000151045
273,196.991,1.4825,5.06686,1.41191,0.87149,0.80509,0.86167,0.63329,1.00652,3.99715,1.1568,0.00014633,0.00014633,0.00014633
274,197.637,0.61211,17.9928,0.77543,0.8694,0.80345,0.85024,0.64159,0.99474,3.88961,1.14585,0.000141614,0.000141614,0.000141614
275,198.264,1.05219,4.0687,1.2177,0.8694,0.80345,0.85024,0.64159,0.99474,3.88961,1.14585,0.000136898,0.000136898,0.000136898
276,198.882,1.22842,4.1271,1.2449,0.8694,0.80345,0.85024,0.64159,0.99474,3.88961,1.14585,0.000132183,0.000132183,0.000132183
277,199.484,1.20305,4.15824,1.30878,0.8694,0.80345,0.85024,0.64159,0.99474,3.88961,1.14585,0.000127467,0.000127467,0.000127467
278,200.074,1.18542,3.9386,1.22399,0.86549,0.80602,0.86577,0.65166,0.96671,3.90639,1.1332,0.000122751,0.000122751,0.000122751
279,200.65,1.2295,4.90844,1.33008,0.86549,0.80602,0.86577,0.65166,0.96671,3.90639,1.1332,0.000118035,0.000118035,0.000118035
280,201.217,1.15915,3.87144,1.24126,0.86549,0.80602,0.86577,0.65166,0.96671,3.90639,1.1332,0.00011332,0.00011332,0.00011332
281,201.795,1.24828,3.29926,1.15503,0.86549,0.80602,0.86577,0.65166,0.96671,3.90639,1.1332,0.000108604,0.000108604,0.000108604
282,202.475,1.22377,3.92631,1.27769,0.8669,0.79656,0.86807,0.65937,0.93647,3.87891,1.11635,0.000103888,0.000103888,0.000103888
283,203.052,1.14255,3.75865,1.0998,0.8669,0.79656,0.86807,0.65937,0.93647,3.87891,1.11635,9.91726e-05,9.91726e-05,9.91726e-05
284,203.626,1.12097,3.01016,1.10285,0.8669,0.79656,0.86807,0.65937,0.93647,3.87891,1.11635,9.44569e-05,9.44569e-05,9.44569e-05
285,204.217,1.30776,4.40649,1.31424,0.8669,0.79656,0.86807,0.65937,0.93647,3.87891,1.11635,8.97412e-05,8.97412e-05,8.97412e-05
286,204.797,1.17308,3.58624,1.28748,0.90993,0.76529,0.85514,0.66645,0.9264,3.81462,1.11299,8.50255e-05,8.50255e-05,8.50255e-05
287,205.4,1.1018,3.91747,1.16378,0.90993,0.76529,0.85514,0.66645,0.9264,3.81462,1.11299,8.03098e-05,8.03098e-05,8.03098e-05
288,205.995,1.17809,4.67633,1.36169,0.90993,0.76529,0.85514,0.66645,0.9264,3.81462,1.11299,7.55941e-05,7.55941e-05,7.55941e-05
289,206.65,1.45425,4.27605,1.24371,0.91364,0.76847,0.86911,0.64628,0.91331,3.73092,1.11206,7.08784e-05,7.08784e-05,7.08784e-05
290,207.269,1.24019,5.57362,1.1776,0.91364,0.76847,0.86911,0.64628,0.91331,3.73092,1.11206,6.61627e-05,6.61627e-05,6.61627e-05
291,208.29,1.19823,6.26685,1.20546,0.91364,0.76847,0.86911,0.64628,0.91331,3.73092,1.11206,6.1447e-05,6.1447e-05,6.1447e-05
292,208.39,1.1436,4.69869,1.12708,0.91364,0.76847,0.86911,0.64628,0.91331,3.73092,1.11206,5.67313e-05,5.67313e-05,5.67313e-05
293,209.139,1.37464,4.93307,1.45284,0.92123,0.79793,0.86225,0.6322,0.91918,3.70549,1.10851,5.20156e-05,5.20156e-05,5.20156e-05
294,209.72,1.06359,4.24921,1.13689,0.92123,0.79793,0.86225,0.6322,0.91918,3.70549,1.10851,4.72999e-05,4.72999e-05,4.72999e-05
295,210.321,1.33516,5.00559,1.21681,0.92123,0.79793,0.86225,0.6322,0.91918,3.70549,1.10851,4.25842e-05,4.25842e-05,4.25842e-05
296,210.917,1.09672,4.49366,1.18882,0.92123,0.79793,0.86225,0.6322,0.91918,3.70549,1.10851,3.78685e-05,3.78685e-05,3.78685e-05
297,211.504,1.22363,4.61028,1.37861,0.92254,0.79596,0.8428,0.62857,0.94438,3.80933,1.1042,3.31528e-05,3.31528e-05,3.31528e-05
298,212.1,1.32575,5.08928,1.41198,0.92254,0.79596,0.8428,0.62857,0.94438,3.80933,1.1042,2.84371e-05,2.84371e-05,2.84371e-05
299,212.716,1.28187,4.65938,1.37862,0.92254,0.79596,0.8428,0.62857,0.94438,3.80933,1.1042,2.37214e-05,2.37214e-05,2.37214e-05
300,213.287,1.29946,5.08918,1.2737,0.92254,0.79596,0.8428,0.62857,0.94438,3.80933,1.1042,1.90057e-05,1.90057e-05,1.90057e-05
